Id,LABEL,REVIEW_TEXT
114,__label1__,"We changed from swaddlers to cruisers when our baby started to crawl excessively. The diapers moved with her better and gave a lot better coverage. Swaddlers were not so leak proof with an active baby. I think she also likes the these better- she seems to smile when she sees them. There've been some changes in the last pack compared to original cruisers though. There liner is the same color as the diaper again and they're thinner. Sometimes the thinner consistency poses a problem, sometimes it does not. It really depends on the day and how much she's gotta go.<br /><br />They seem to hold well overnight- no leaks, but it's not as dry either. As a result, our poor little Lucy has got some diaper rash a few times. She's a screamer when she's got it bad. In those instances we use a heavy strength rash cream by bourdeaux butt paste brand: [[ASIN:B00BMIT1U4 All Natural Boudreaux's Butt Paste Diaper Rash Ointment + FREE Aveeno Baby Daily Moisture Lotion]]. It absorbs well so it's not left all messy and residue on the diaper when you put a fresh one on. Anything still there at the next change wipes right off her bottom with ease too."
115,__label1__,"Will def light up your bedroom!!It fits me fine and is made out of excellent material!!Nice! A great product, could def see buying another in a diff. color in the near future."
116,__label1__,Fan-Freaking-Tastic  My girl got me this and I laughed and now I'm serious with a beard. I can not vouch for this enough as I have not been able to grow a connecting beard since forever. I'm 32 and I should be able to have a beard and now I do. GREAT GREAT GREAT Product.
117,__label1__,"I have been taking this product along with other vitamins and I have noticed some difference in my energy. I have also lost a couple of pounds, but I have begun exercising as well."
118,__label1__,"I'm enjoying my very first Perlier purchase! It's working well and the 99% Shea will last me a long time. I just scrape a little off, let it melt in my hands, and smooth over dry elbows and heals. It doesn't quite last a full day for me, but close!"
119,__label1__,"There's a lot of mixed reviews...I just want to start by saying each diaper is going to work differently on each baby! They're not all shaped the same, they don't all go to the bathroom the same. It takes patience to find the right diaper for your baby. Just because my friend prefers swaddlers doesn't mean I do too. The Pampers Baby Dry is a good fit for my child. She's pretty small and long. I've noticed my friends with fuller, thicker babies don't have as much good luck. But for me, this is a great, thin, super-absorbant diaper that works well. The price is a great value as well.<br /><br />Be aware though, no diaper will elimnate diaper rash! Despite how absorbant your diaper choice is, your baby will still at some point have diaper rash. My best luck has been butt paste diaper cream ([[ASIN:B00BMIVQ3E All Natural Boudreaux's Butt Paste + FREE Baby Ganics Thick N' Kleen (Fragrance Free) Baby Wipes]]) because it seals up the sensitive skin and I can still re-diaper my girl right away without a lot of fuss. With diaper rash and rash cream, make sure the diaper doesn't rub anywhere to hard and that they've got some flexibility. The Baby Dry leaves plenty of room for my baby."
120,__label1__,no good looms. at least they're cheap dint wreck my budget. but now i have to buy another pack for my niece. I'll just be getting from the store nearby
121,__label1__,This is a great tackle box for small scale freshwater fishing because of its size. The tackle that comes with this box is very minimal so you will need to purchase a lot of other tackle. Overall this is a great box for the price.
122,__label1__,"Good product, especially for the price. I can hear and be heard clearly on the headset.Love this Bluetooth. Can't really tell that you're wearing it and the clarity is great"
123,__label1__,Got the walker for my father who is 85 and needs help getting around. It helps with the walking and standing more upright.. Great walker at a great price.
